id	effectiveTime	active	moduleId	refSetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
7e94e97c-a09e-59f5-8824-3207f05e875f	20130201	1	449080006	447562003	19416009	1	1	TRUE	ALWAYS Q15.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	Q15.9	447561005	447637006
d6cf70e1-87c4-51ed-9096-f740567c5da0	20130731	0	449080006	447562003	194356004	1	1	TRUE	ALWAYS H81.2	H81.2	447561005	447637006
0ed9bb0f-0337-5172-a79b-9c87ef694c2a	20130201	1	449080006	447562003	194417009	1	2	OTHERWISE TRUE	ALWAYS H90.0	H90.0	447561005	447637006
31ccbf78-8496-5e95-8eae-18e64811a35d	20130201	1	449080006	447562003	194417009	1	1	IFA 194429000 | Mixed conductive and sensorineural hearing loss, bilateral (disorder) |	IF MIXED CONDUCTIVE AND SENSORINEURAL HEARING LOSS, BILATERAL CHOOSE H90.6 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H90.6	447561005	447639009
c9dee269-d79f-54de-98f9-f78024d82049	20130201	1	449080006	447562003	194437008	1	1	TRUE	ALWAYS G47.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	G47.0	447561005	447637006
3048eaf3-6cd1-567f-86a6-fffdc94fabeb	20130201	1	449080006	447562003	19491003	1	1	TRUE	ALWAYS S09.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S09.9	447561005	447637006
28b2061f-359e-5c4f-91ec-f3f78643634f	20130731	1	449080006	447562003	195069001	2	1	IFA 39357005 | Paroxysmal atrial tachycardia with block (disorder) |	IF PAROXYSMAL ATRIAL TACHYCARDIA WITH BLOCK CHOOSE I45.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	I45.9	447561005	447639009
5d11cfe7-b8db-5d9a-804b-bc2ef0ef5154	20130201	1	449080006	447562003	195069001	1	1	TRUE	ALWAYS I47.1	I47.1	447561005	447637006
954cbc5c-5ff1-57d0-a60a-49173cd33dd3	20130731	1	449080006	447562003	195069001	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
8ec214b0-d3dd-56c3-b20c-d06bcfa1aa1c	20130201	1	449080006	447562003	195180004	1	1	IFA 408664007 | Pontine artery occlusion (disorder) |	IF PONTINE ARTERY OCCLUSION CHOOSE I66.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	I66.8	447561005	447639009
ec0545a3-de71-54b5-87c3-24df15cb6abd	20130201	1	449080006	447562003	195180004	1	2	OTHERWISE TRUE	ALWAYS I65.1	I65.1	447561005	447637006
6533d953-b657-5d99-9bc7-0ae9251c70ef	20130201	1	449080006	447562003	195213000	2	1	TRUE	ALWAYS G46.4	G46.4	447561005	447637006
782f1e60-3b9a-5149-968e-b810d1d13e8b	20130201	1	449080006	447562003	195213000	1	2	OTHERWISE TRUE	ALWAYS I67.9	I67.9	447561005	447637006
82ba864f-3299-5685-b2ef-d81476cfbf0a	20130201	1	449080006	447562003	195213000	1	1	IFA 444657001 | Superior cerebellar artery syndrome (disorder) |	IF SUPERIOR CEREBELLAR ARTERY SYNDROME CHOOSE I63.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	I63.8	447561005	447639009
6a53ce19-82a9-5b06-adf7-dd839ded8c16	20130201	1	449080006	447562003	195226001	1	1	TRUE	ALWAYS I67.0	I67.0	447561005	447637006
97b5dcb9-8488-5856-a88a-e82a66d44589	20130201	1	449080006	447562003	195230003	1	1	TRUE	ALWAYS I63.6	I63.6	447561005	447637006
21eb869e-80ca-55e4-add8-8f1cf32c84a4	20130201	1	449080006	447562003	195232006	1	1	TRUE	ALWAYS I66.0	I66.0	447561005	447637006
167fc83f-9537-5614-bda9-1ba12f38b497	20130201	1	449080006	447562003	195233001	1	1	TRUE	ALWAYS I66.1 | POSSIBLE REQUIREMENT FOR ADDITIONAL CODE TO FULLY DESCRIBE DISEASE OR CONDITION	I66.1	447561005	447637006
e27cb893-68b6-56ec-b0fc-b7d95c97f532	20130201	1	449080006	447562003	195234007	1	1	TRUE	ALWAYS I66.2 | POSSIBLE REQUIREMENT FOR ADDITIONAL CODE TO FULLY DESCRIBE DISEASE OR CONDITION	I66.2	447561005	447637006
18f44891-cd74-580a-bbee-eaba9714cff1	20130201	1	449080006	447562003	195239002	1	1	TRUE	ALWAYS I69.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I69.8	447561005	447637006
03e46cd2-14b7-505d-a2bd-b0b872bf8d20	20130201	1	449080006	447562003	195967001	1	1	TRUE	ALWAYS J45.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	J45.9	447561005	447637006
609f7be0-9344-50ba-aa67-448f2dcb0efb	20130201	1	449080006	447562003	19598007	1	1	TRUE	ALWAYS G40.3 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	G40.3	447561005	447637006
22c3946a-ced1-565d-b37c-940a4de65cb9	20130201	1	449080006	447562003	196380002	1	1	TRUE	ALWAYS K07.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K07.9	447561005	447637006
5c5e9266-0f12-5e14-9018-6395dc98cef7	20130201	1	449080006	447562003	19660004	1	1	TRUE	ALWAYS M79.99 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M79.99	447561005	447637006
eadf7338-9dfd-5b34-b681-ebb97c0932e7	20130201	1	449080006	447562003	19765000	1	1	TRUE	ALWAYS T80.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T80.9	447561005	447637006
0196d5c4-a1c2-5986-a754-375b0a3e05fd	20130201	1	449080006	447562003	197811007	1	4	OTHERWISE TRUE	ALWAYS N13.7	N13.7	447561005	447637006
894bb4ca-30b5-5118-b467-b2c81ef52851	20130201	1	449080006	447562003	197811007	1	1	IFA 95476003 | Congenital vesico-ureteric reflux (disorder) |	IF CONGENITAL VESICO-URETERIC REFLUX CHOOSE Q62.7 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Q62.7	447561005	447639009
9415496d-abde-5183-b1e6-08784ae72507	20130201	1	449080006	447562003	197811007	1	3	IFA 373637000 | Congenital vesicoureterorenal reflux (disorder) |	IF CONGENITAL VESICOURETERORENAL REFLUX CHOOSE Q62.7 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Q62.7	447561005	447639009
f440e896-ed36-5954-b146-4fb44d7cd811	20130201	1	449080006	447562003	197811007	1	2	IFA 236619002 | Post-surgical vesicoureteric reflux (disorder) |	IF POST-SURGICAL VESICOURETERIC REFLUX CHOOSE N13.7 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	N13.7	447561005	447639009
07481933-7843-5562-8be9-22df0550285f	20130731	1	449080006	447562003	197813005	1	1	TRUE	ALWAYS S37.00 | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.00	447561005	447637006
a78e6296-4e87-5cae-a83e-dfe7f661a155	20130201	1	449080006	447562003	197866008	1	3	OTHERWISE TRUE	ALWAYS N32.3	N32.3	447561005	447637006
c5ba36f7-bd44-5e88-ac27-7b66ec7df428	20130201	1	449080006	447562003	197866008	1	2	IFA 81107006 | Congenital diverticulum of bladder (disorder) |	IF CONGENITAL DIVERTICULUM OF BLADDER CHOOSE Q64.6 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Q64.6	447561005	447639009
cba701cc-dad7-5487-8d68-d299e65face0	20130201	1	449080006	447562003	197866008	1	1	IFA 275410008 | Infected diverticulum of bladder (disorder) |	IF INFECTED DIVERTICULUM OF BLADDER CHOOSE N32.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N32.3	447561005	447639009
134d73fc-65a1-51c3-aff0-197290a92694	20130201	1	449080006	447562003	197928006	2	1	IFA 32268008 | Tuberculosis of bladder (disorder) |	IF TUBERCULOSIS OF BLADDER CHOOSE N33.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	N33.0	447561005	447639009
1762b752-3252-5823-b45c-eaedddff3ec4	20130201	1	449080006	447562003	197928006	1	1	IFA 32268008 | Tuberculosis of bladder (disorder) |	IF TUBERCULOSIS OF BLADDER CHOOSE A18.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	A18.1	447561005	447639009
1faee60f-a038-55c7-87be-649eb4f80e7c	20130731	1	449080006	447562003	197928006	1	10	OTHERWISE TRUE	ALWAYS N39.0	N39.0	447561005	447637006
290a0482-c871-5402-9747-37eafb63b64d	20130201	1	449080006	447562003	197928006	1	4	IFA 236703003 | Recurrent infective cystitis (disorder) |	IF RECURRENT INFECTIVE CYSTITIS CHOOSE N30.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N30.9	447561005	447639009
466b9a71-7b4d-54d2-b61f-6306da29da08	20130731	0	449080006	447562003	197928006	1	9	IFA 236406007 | Acquired immune deficiency syndrome-related nephropathy (disorder) |	IF ACQUIRED IMMUNE DEFICIENCY SYNDROME-RELATED NEPHROPATHY CHOOSE B24 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B24	447561005	447639009
65f21552-ff86-5b31-b73d-e666565e5168	20130201	1	449080006	447562003	197928006	1	2	IFA 88813005 | Chronic gonococcal cystitis (disorder) |	IF CHRONIC GONOCOCCAL CYSTITIS CHOOSE A54.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	A54.0	447561005	447639009
7de73ffb-617a-5d56-b943-7409c2f4b313	20130731	0	449080006	447562003	197928006	2	2	IFA 236406007 | Acquired immune deficiency syndrome-related nephropathy (disorder) |	IF ACQUIRED IMMUNE DEFICIENCY SYNDROME-RELATED NEPHROPATHY CHOOSE N28.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	N28.9	447561005	447639009
8b160ade-a479-549d-b649-79b934351d90	20130201	1	449080006	447562003	197928006	1	7	IFA 197927001 | Recurrent urinary tract infection (disorder) |	IF RECURRENT URINARY TRACT INFECTION CHOOSE N39.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N39.0	447561005	447639009
96de219c-e926-5823-8d40-e0a3d3e1c5b2	20130201	1	449080006	447562003	197928006	1	8	IFA 236374007 | Chronic infective interstitial nephritis (disorder) |	IF CHRONIC INFECTIVE INTERSTITIAL NEPHRITIS CHOOSE N11.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N11.9	447561005	447639009
a5bd0ffa-34b9-5709-a5c3-11a91e7d3a26	20130201	1	449080006	447562003	197928006	1	5	IFA 423322005 | Recurrent obstructive pyelonephritis (disorder) |	IF RECURRENT OBSTRUCTIVE PYELONEPHRITIS CHOOSE N11.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	N11.1	447561005	447639009
ca76b652-15ba-574a-a822-cb2890f73a2a	20130731	1	449080006	447562003	197928006	1	9	IFA 428091000 | Chronic lower urinary tract infection (disorder) |	IF CHRONIC LOWER URINARY TRACT INFECTION CHOOSE N39.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N39.0	447561005	447639009
ccdfa8df-0c7b-5878-aef2-1d540703c6db	20130201	1	449080006	447562003	197928006	1	6	IFA 197763008 | Chronic pyonephrosis (disorder) |	IF CHRONIC PYONEPHROSIS CHOOSE N13.6 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N13.6	447561005	447639009
dd915123-9c5b-56e4-86e7-46355733f855	20130201	1	449080006	447562003	197928006	1	3	IFA 236622000 | Chronic infective cystitis (disorder) |	IF CHRONIC INFECTIVE CYSTITIS CHOOSE N30.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	N30.2	447561005	447639009
e2096a50-b737-58a6-a716-164621784287	20130731	1	449080006	447562003	197928006	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
3cd950ee-9c81-5f96-97ad-f19f15f24c51	20130201	1	449080006	447562003	198108005	1	1	TRUE	ALWAYS N61 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	N61	447561005	447637006
4cd98bdf-c2cc-542a-a88f-a9f448de0395	20130201	1	449080006	447562003	19824006	1	1	TRUE	ALWAYS L08.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L08.9	447561005	447637006
f89a45ea-c7d2-5086-9297-06e32efe3033	20130201	1	449080006	447562003	19829001	1	1	TRUE	ALWAYS J98.4 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	J98.4	447561005	447637006
5ab7c1ae-3eeb-5a05-957f-83785708d683	20130201	1	449080006	447562003	199879009	1	1	TRUE	ALWAYS Q82.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	Q82.9	447561005	447637006
42a8db18-b119-5e4e-b45b-9c9f82fce0ae	20130201	1	449080006	447562003	20059004	1	1	TRUE	ALWAYS I66.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I66.9	447561005	447637006
61afd3f3-3f94-56b6-a05b-b8b89120f498	20130731	1	449080006	447562003	200606009	1	1	TRUE	ALWAYS J34.0	J34.0	447561005	447637006
e3eb2e5c-1943-5420-8fb2-aa1d6d79df84	20130201	1	449080006	447562003	200652002	1	1	TRUE	ALWAYS L03.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L03.2	447561005	447637006
7c385781-e81e-553e-b332-068d9ce47876	20130201	1	449080006	447562003	200751004	1	1	TRUE	ALWAYS L02.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L02.0	447561005	447637006
d6488f86-3920-5328-adaf-a7437a625327	20130201	1	449080006	447562003	200936003	1	1	TRUE	ALWAYS L93.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L93.0	447561005	447637006
cac656af-b393-523b-85ed-7c15d6e8ada0	20130201	1	449080006	447562003	201060008	1	1	TRUE	ALWAYS J39.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	J39.9	447561005	447637006
b3dafbbc-8453-59c4-a3ac-aec4dd8a4b6f	20130201	1	449080006	447562003	201101007	1	1	TRUE	ALWAYS L57.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L57.0	447561005	447637006
c78b5a71-32ee-5e11-9af7-605e580dc26f	20130201	1	449080006	447562003	203241002	1	1	TRUE	ALWAYS M46.29 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M46.29	447561005	447637006
322b8915-4580-5002-b939-cc24c55c6449	20130201	1	449080006	447562003	203514008	1	1	TRUE	ALWAYS M89.39 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	M89.39	447561005	447637006
5818617f-e27a-504b-9e5a-f77274c802ec	20130201	1	449080006	447562003	20376005	1	1	TRUE	ALWAYS D36.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	D36.9	447561005	447637006
a28c6f1e-c7d4-50bd-ac93-422730bca16a	20130201	1	449080006	447562003	20425006	1	1	TRUE	ALWAYS H81.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H81.9	447561005	447637006
9480f0e2-71a6-57eb-bc8a-df233a3dca1e	20130201	1	449080006	447562003	20433007	1	1	TRUE	ALWAYS S82.10 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.10	447561005	447637006
0e444694-ba4f-5852-a28a-6e74c3a5c204	20130201	1	449080006	447562003	204878001	1	1	IFA 268228006 | Undescended testes - bilateral (disorder) |	IF UNDESCENDED TESTES - BILATERAL CHOOSE Q53.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Q53.2	447561005	447639009
cf8e05b8-37e8-534c-bfb8-718d11e2a2a9	20130201	1	449080006	447562003	204878001	1	2	OTHERWISE TRUE	ALWAYS Q53.9	Q53.9	447561005	447637006
1c842228-a720-56ac-8002-3d36976278ae	20130201	1	449080006	447562003	204888000	1	1	TRUE	ALWAYS Q54.1	Q54.1	447561005	447637006
11cc2572-36d8-5eba-9672-ab50e1e0ba9a	20130201	1	449080006	447562003	205016000	1	1	TRUE	ALWAYS Q64.4	Q64.4	447561005	447637006
5b5eddf3-f3c0-5c31-aa5c-174e8197fa06	20130201	1	449080006	447562003	2055003	1	1	TRUE	ALWAYS H18.8	H18.8	447561005	447637006
5592f916-1e70-5f5b-993c-4c5dd9d1654f	20130201	1	449080006	447562003	20551005	1	1	IFA 50930000 | Acute peridacryocystitis (disorder) |	IF ACUTE PERIDACRYOCYSTITIS CHOOSE H04.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H04.3	447561005	447639009
56ad5bf1-1776-56ea-a390-89dfd49e962d	20130201	1	449080006	447562003	20551005	1	2	OTHERWISE TRUE	ALWAYS H05.0	H05.0	447561005	447637006
29eaa4b3-0bbb-58ab-9f93-35240244f14d	20130201	1	449080006	447562003	206002004	1	1	TRUE	ALWAYS P00.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	P00.9	447561005	447637006
1e5261c5-60b8-5963-8423-6c7736a7c6de	20130201	1	449080006	447562003	206331005	1	4	OTHERWISE TRUE	ALWAYS P39.9	P39.9	447561005	447637006
3a0a10e5-890a-53e9-ba7c-0c94f0b78f86	20130201	1	449080006	447562003	206331005	1	1	IFA 240469009 | Perinatal varicella (disorder) |	IF PERINATAL VARICELLA CHOOSE P35.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	P35.8	447561005	447639009
5088584b-671c-57e4-a738-b8ae410f878b	20130201	1	449080006	447562003	206331005	2	1	IFA 309739005 | Perinatal coagulase-negative staphylococcus (disorder) |	IF PERINATAL COAGULASE-NEGATIVE STAPHYLOCOCCUS CHOOSE B95.6 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B95.6	447561005	447639009
a39f29ce-10ee-59d7-bc28-4e13caa5afa2	20130201	1	449080006	447562003	206331005	1	3	IFA 309739005 | Perinatal coagulase-negative staphylococcus (disorder) |	IF PERINATAL COAGULASE-NEGATIVE STAPHYLOCOCCUS CHOOSE P39.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	P39.8	447561005	447639009
e9ba583e-8454-5159-8969-2bd26e80d1d6	20130201	1	449080006	447562003	206331005	1	2	IFA 276676005 | Perinatal skin and subcutaneous infections (disorder) |	IF PERINATAL SKIN AND SUBCUTANEOUS INFECTIONS CHOOSE P39.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	P39.4	447561005	447639009
ec1394bf-2b0c-5eca-8c9b-40a140351cb4	20130201	1	449080006	447562003	206331005	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
800bdc2d-2d2e-598b-a2f5-723199d39ffb	20130201	1	449080006	447562003	207984009	1	1	TRUE	ALWAYS S12.10 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S12.10	447561005	447637006
e856491a-8549-50c8-a403-41f6c581282f	20130201	1	449080006	447562003	20917003	1	1	TRUE	ALWAYS N03.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	N03.9	447561005	447637006
e8feb425-3b84-580e-8020-d033089aefb2	20130201	1	449080006	447562003	21018002	1	1	TRUE	ALWAYS G61.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	G61.9	447561005	447637006
570bf386-74e3-54d5-88b7-5bcd4f700a2e	20130201	1	449080006	447562003	210325009	1	1	TRUE	ALWAYS S01.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.2	447561005	447637006
1f91c5d2-8040-521a-8d23-05c7d5f6a62f	20130201	1	449080006	447562003	210339009	1	1	TRUE	ALWAYS S01.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.8	447561005	447637006
c5a3a5d3-bd9e-5f30-9fc6-f724883b5cb9	20130731	1	449080006	447562003	210341005	1	1	TRUE	ALWAYS S01.4 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.4	447561005	447637006
00f846b4-42b5-5b4e-a4a6-f6e1009ba0cd	20130731	1	449080006	447562003	210342003	1	4	OTHERWISE TRUE	ALWAYS S01.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.8	447561005	447637006
04b47d23-9794-55ab-b297-c4f62199fe57	20130731	1	449080006	447562003	210342003	1	3	IFA 283550004 | Pellet wound of forehead (disorder) |	IF PELLET WOUND OF FOREHEAD CHOOSE S01.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	S01.8	447561005	447639009
0e22c342-f5ab-5481-8c6f-0c6a2a3c97bb	20130731	1	449080006	447562003	210342003	2	1	IFA 283601003 | Needle stick injury of forehead (disorder) |	IF NEEDLE STICK INJURY OF FOREHEAD CHOOSE W27 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR PLACE OF OCCURRENCE	W27	447561005	447639009
9f12fe52-1a55-5b28-89c0-6e16087533d0	20130731	1	449080006	447562003	210342003	2	2	IFA 283450001 | Stab wound of forehead (disorder) |	IF STAB WOUND OF FOREHEAD CHOOSE X99 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR PLACE OF OCCURRENCE	X99	447561005	447639009
b03484f4-aa08-51a4-a7ce-e01e0efcc409	20130731	1	449080006	447562003	210342003	1	1	IFA 283601003 | Needle stick injury of forehead (disorder) |	IF NEEDLE STICK INJURY OF FOREHEAD CHOOSE S01.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	S01.8	447561005	447639009
c6db81e9-f6e7-561e-b0e6-8a6aec33e1bf	20130731	1	449080006	447562003	210342003	2	4	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
e9ef674c-8832-57bb-90de-fe94db750232	20130731	1	449080006	447562003	210342003	1	2	IFA 283450001 | Stab wound of forehead (disorder) |	IF STAB WOUND OF FOREHEAD CHOOSE S01.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	S01.8	447561005	447639009
f0427dd1-6427-54d8-ba8d-b5b9ac2730ad	20130731	1	449080006	447562003	210342003	2	3	IFA 283550004 | Pellet wound of forehead (disorder) |	IF PELLET WOUND OF FOREHEAD CHOOSE W34 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR PLACE OF OCCURRENCE	W34	447561005	447639009
b75ea9c9-538d-5965-898b-e2d1e8b40b4f	20130731	1	449080006	447562003	210343008	1	1	TRUE	ALWAYS S01.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.8	447561005	447637006
db032622-295b-5c53-ba7c-66902c7225ff	20130731	1	449080006	447562003	210358000	1	1	TRUE	ALWAYS S01.5 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.5	447561005	447637006
cc026ae2-d9d9-53f4-9c85-7f8b3a2b726c	20130201	1	449080006	447562003	21051006	1	1	TRUE	ALWAYS S01.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S01.8	447561005	447637006
a710af5f-0db0-578b-bbe0-46c10cc0bbe5	20130731	1	449080006	447562003	21071000119101	1	1	TRUE	ALWAYS F38.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	F38.8	447561005	447637006
a1c1a31e-1e5e-5a9a-a76a-ec1dbf82f28d	20130201	1	449080006	447562003	210915008	1	1	TRUE	DESCENDANTS NOT EXHAUSTIVELY MAPPED | MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
508851c9-1fad-585f-b116-584907fe95a0	20130201	1	449080006	447562003	210987008	1	2	IFA 110167007 | Abrasion of circumoral region of face (disorder) |	IF ABRASION OF CIRCUMORAL REGION OF FACE CHOOSE S00.5 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S00.5	447561005	447639009
55810cf7-85de-5048-ba52-d09c8bed897b	20130201	1	449080006	447562003	210987008	1	1	IFA 110165004 | Abrasion of periorbital region of face (disorder) |	IF ABRASION OF PERIORBITAL REGION OF FACE CHOOSE S00.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S00.2	447561005	447639009
9c92165b-bc2c-5d38-b571-1f334b50a3c5	20130201	1	449080006	447562003	210987008	1	4	IFA 283052002 | Abrasion of nose (disorder) |	IF ABRASION OF NOSE CHOOSE S00.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S00.3	447561005	447639009
b8a16607-ab10-5484-a70a-61441737841e	20130201	1	449080006	447562003	210987008	1	3	IFA 283051009 | Abrasion of ear region (disorder) |	IF ABRASION OF EAR REGION CHOOSE S00.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S00.4	447561005	447639009
bff8ceda-09e1-5dda-91aa-a571521c230d	20130201	1	449080006	447562003	210987008	1	5	OTHERWISE TRUE	ALWAYS S00.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S00.8	447561005	447637006
cad4242f-f49d-5099-aa95-f5a99d205cd9	20130201	1	449080006	447562003	210987008	2	1	IFA 210992005 | Abrasion of face, infected (disorder) |	IF ABRASION OF FACE, INFECTED CHOOSE L08.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	L08.9	447561005	447639009
f38227d3-5004-51e8-a772-422e8dc253aa	20130201	1	449080006	447562003	210987008	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
fbb7d769-bce3-5c28-8268-073fd7b762ae	20130201	1	449080006	447562003	211384000	1	1	TRUE	ALWAYS S80.7 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S80.7	447561005	447637006
12f0656c-4408-5b3c-9173-82e35c7a4685	20130731	1	449080006	447562003	211691005	1	1	TRUE	ALWAYS T20.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T20.2	447561005	447637006
